transaction_id,account_id,transaction_type,amount,transaction_date
TRX0002238,ACC0000577,Withdrawal,15425.25,2020-11-16
TRX0002239,ACC0001251,Withdrawal,38549.43,2024-11-20
TRX0002240,ACC0000385,Transfer,15251.78,2024-11-25
TRX0002241,ACC0001018,Payment,4928.52,2023-12-27
TRX0002242,ACC0000578,Withdrawal,7850.58,2024-01-24
TRX0002243,ACC0000626,Payment,19076.7,2020-09-12
TRX0002244,ACC0002390,Transfer,10270.76,2018-01-01
TRX0002245,ACC0002108,Payment,37448.9,2019-11-20
TRX0002246,ACC0000282,Withdrawal,364.64,2024-03-09
TRX0002247,ACC0002272,Transfer,11480.1,2021-06-11
TRX0002248,ACC0002797,Transfer,2925.25,2021-07-27
TRX0002249,ACC0000042,Deposit,22711.75,2020-08-01
TRX0002250,ACC0002134,Withdrawal,1663.27,2023-01-18
TRX0002251,ACC0001312,Deposit,40062.47,2021-12-25
TRX0002252,ACC0001559,Deposit,35021.13,2018-09-10
TRX0002253,ACC0002930,Withdrawal,33797.43,2024-07-19
TRX0002254,ACC0002215,Withdrawal,43086.88,2024-06-10
TRX0002255,ACC0001863,Payment,5932.77,2022-12-25
TRX0002256,ACC0000173,Deposit,43075.94,2020-03-29
TRX0002257,ACC0002843,Deposit,8747.86,2020-10-10
TRX0002258,ACC0001268,Transfer,42150.63,2021-06-07
TRX0002259,ACC0002559,Transfer,2565.29,2019-06-19
TRX0002260,ACC0001374,Payment,48131.36,2023-05-26
TRX0002261,ACC0001367,Transfer,28750.04,2023-09-28
TRX0002262,ACC0002979,Payment,27997.63,2023-03-23
TRX0002263,ACC0000557,Withdrawal,5612.62,2018-06-04
TRX0002264,ACC0002765,Withdrawal,48540.98,2022-02-14
TRX0002265,ACC0001926,Transfer,44041.48,2018-05-17
TRX0002266,ACC0000643,Deposit,25365.11,2019-12-06
TRX0002267,ACC0002756,Transfer,46669.67,2021-03-19
TRX0002268,ACC0002503,Transfer,34721.04,2022-05-22
TRX0002269,ACC0001316,Payment,1639.19,2024-03-15
TRX0002270,ACC0000807,Payment,15334.59,2021-06-30
TRX0002271,ACC0002496,Deposit,17210.08,2021-11-02
TRX0002272,ACC0001732,Payment,4957.05,2018-08-25
TRX0002273,ACC0001140,Transfer,18324.52,2024-05-04
TRX0002274,ACC0001865,Payment,24828.92,2020-02-19
TRX0002275,ACC0000100,Payment,16237.69,2023-04-23
TRX0002276,ACC0000905,Payment,41767.28,2018-03-17
TRX0002277,ACC0001564,Transfer,30715.89,2024-01-02
TRX0002278,ACC0002881,Deposit,45966.75,2018-01-24
TRX0002279,ACC0002834,Payment,47104.39,2018-08-31
TRX0002280,ACC0001921,Transfer,7190.49,2024-02-17
TRX0002281,ACC0002994,Deposit,16255.67,2019-01-26
TRX0002282,ACC0000979,Payment,5997.38,2024-06-25
TRX0002283,ACC0000277,Withdrawal,31542.24,2022-11-06
TRX0002284,ACC0000560,Payment,12236.29,2024-04-22
TRX0002285,ACC0001516,Payment,2756.29,2018-06-07
TRX0002286,ACC0001933,Payment,9401.5,2020-09-13
TRX0002287,ACC0001911,Payment,34715.86,2023-05-06
TRX0002288,ACC0001779,Deposit,24763.96,2019-08-11
TRX0002289,ACC0001428,Withdrawal,29915.45,2019-09-19
TRX0002290,ACC0000723,Withdrawal,44446.72,2021-05-30
TRX0002291,ACC0000288,Deposit,9934.1,2021-11-13
TRX0002292,ACC0001582,Transfer,32903.27,2018-11-14
TRX0002293,ACC0002899,Deposit,11128.06,2020-11-10
TRX0002294,ACC0002429,Transfer,35155.09,2024-05-31
TRX0002295,ACC0002149,Deposit,41864.84,2021-08-01
TRX0002296,ACC0001077,Transfer,21067.09,2022-05-30
TRX0002297,ACC0001410,Withdrawal,47686.42,2018-08-23
TRX0002298,ACC0000674,Withdrawal,4409.41,2021-03-06
TRX0002299,ACC0002682,Payment,2215.43,2024-11-19
TRX0002300,ACC0002956,Deposit,31264.0,2022-11-30
TRX0002301,ACC0001855,Payment,43084.01,2021-02-16
TRX0002302,ACC0001618,Payment,41448.94,2021-01-23
TRX0002303,ACC0001852,Deposit,31762.39,2019-04-08
TRX0002304,ACC0000515,Payment,9709.55,2022-11-28
TRX0002305,ACC0000834,Payment,39692.19,2018-11-10
TRX0002306,ACC0002425,Withdrawal,7740.17,2019-03-24
TRX0002307,ACC0001865,Withdrawal,21663.58,2018-07-11
TRX0002308,ACC0002092,Payment,40132.12,2020-09-25
TRX0002309,ACC0000913,Transfer,13709.99,2022-05-07
TRX0002310,ACC0001262,Transfer,5881.39,2019-12-02
TRX0002311,ACC0001297,Withdrawal,42333.52,2022-05-01
TRX0002312,ACC0002626,Transfer,6049.49,2019-11-27
TRX0002313,ACC0002761,Transfer,5934.82,2023-07-14
TRX0002314,ACC0001983,Deposit,36659.33,2021-10-25
TRX0002315,ACC0001886,Withdrawal,41259.61,2021-04-07
TRX0002316,ACC0001709,Payment,37815.66,2018-07-23
TRX0002317,ACC0000743,Payment,24284.94,2019-05-30
TRX0002318,ACC0002223,Deposit,33583.69,2022-10-04
TRX0002319,ACC0002210,Withdrawal,23647.77,2022-08-13
TRX0002320,ACC0000118,Payment,38636.34,2019-09-19
TRX0002321,ACC0002213,Deposit,40096.82,2024-05-01
TRX0002322,ACC0000973,Transfer,40897.09,2022-02-11
TRX0002323,ACC0002716,Transfer,24724.59,2019-07-13
TRX0002324,ACC0001885,Payment,46808.8,2019-01-24
TRX0002325,ACC0000107,Withdrawal,47481.12,2018-11-02
TRX0002326,ACC0000239,Withdrawal,48885.85,2023-11-13
TRX0002327,ACC0000920,Deposit,18584.41,2023-11-13
TRX0002328,ACC0001675,Deposit,8946.85,2021-05-14
TRX0002329,ACC0002974,Deposit,33620.16,2024-06-19
TRX0002330,ACC0000491,Deposit,5124.82,2021-01-03
TRX0002331,ACC0002848,Transfer,21045.54,2021-03-26
TRX0002332,ACC0002963,Deposit,25576.58,2022-04-01
TRX0002333,ACC0000091,Withdrawal,39795.27,2023-02-06
TRX0002334,ACC0000767,Payment,35937.48,2023-10-23
TRX0002335,ACC0001610,Deposit,10304.17,2021-07-11
TRX0002336,ACC0000280,Withdrawal,45728.66,2021-09-13
TRX0002337,ACC0000685,Deposit,28968.73,2019-11-10
TRX0002338,ACC0000244,Withdrawal,16888.84,2023-06-12
TRX0002339,ACC0002928,Payment,32917.58,2018-09-25
TRX0002340,ACC0002706,Transfer,31004.55,2022-06-02
TRX0002341,ACC0002118,Transfer,26.36,2021-04-15
TRX0002342,ACC0001381,Transfer,11448.57,2024-06-23
TRX0002343,ACC0002347,Withdrawal,23134.96,2023-12-09
TRX0002344,ACC0001779,Deposit,664.36,2023-09-24
TRX0002345,ACC0000445,Transfer,31203.03,2024-01-26
TRX0002346,ACC0001088,Withdrawal,45990.63,2019-05-31
TRX0002347,ACC0002453,Transfer,4046.49,2021-10-11
TRX0002348,ACC0002957,Payment,5251.98,2024-01-02
TRX0002349,ACC0000216,Deposit,40517.4,2022-09-18
TRX0002350,ACC0002006,Deposit,35142.09,2020-12-06
TRX0002351,ACC0000587,Payment,11219.47,2020-03-18
TRX0002352,ACC0002170,Transfer,2394.06,2021-05-16
TRX0002353,ACC0002670,Deposit,9214.37,2021-07-14
TRX0002354,ACC0001323,Withdrawal,13451.41,2021-04-29
TRX0002355,ACC0002374,Withdrawal,7555.64,2021-12-08
TRX0002356,ACC0000520,Transfer,9695.4,2021-02-14
TRX0002357,ACC0001943,Transfer,35153.35,2020-10-29
TRX0002358,ACC0000897,Payment,49220.79,2020-09-17
TRX0002359,ACC0002063,Withdrawal,27396.68,2022-02-19
TRX0002360,ACC0001290,Deposit,49082.65,2021-05-13
TRX0002361,ACC0001002,Payment,41157.41,2018-12-26
TRX0002362,ACC0001006,Deposit,11951.0,2019-09-17
TRX0002363,ACC0000192,Payment,4931.87,2022-10-17
TRX0002364,ACC0002333,Payment,45012.5,2021-07-25
TRX0002365,ACC0000397,Deposit,45258.24,2018-08-01
TRX0002366,ACC0002702,Payment,34342.39,2020-06-16
TRX0002367,ACC0002710,Payment,8866.05,2022-07-31
TRX0002368,ACC0001055,Payment,49642.32,2023-09-01
TRX0002369,ACC0000253,Transfer,36526.92,2020-01-08
TRX0002370,ACC0002040,Withdrawal,38848.47,2022-02-20
TRX0002371,ACC0000649,Payment,49294.16,2021-06-08
TRX0002372,ACC0000775,Transfer,14485.55,2019-04-15
TRX0002373,ACC0002272,Withdrawal,23024.34,2021-10-10
TRX0002374,ACC0000887,Withdrawal,10354.97,2021-04-03
TRX0002375,ACC0000878,Withdrawal,14311.28,2023-08-13
TRX0002376,ACC0002740,Transfer,5667.19,2022-11-15
TRX0002377,ACC0000724,Withdrawal,37485.2,2021-12-22
TRX0002378,ACC0002188,Withdrawal,14103.08,2021-04-04
TRX0002379,ACC0000052,Payment,49270.2,2018-08-27
TRX0002380,ACC0002368,Withdrawal,38934.85,2024-08-19
TRX0002381,ACC0002421,Withdrawal,20107.42,2022-06-12
TRX0002382,ACC0001751,Withdrawal,6597.94,2022-04-28
TRX0002383,ACC0000995,Deposit,48992.93,2024-10-12
TRX0002384,ACC0001825,Payment,13388.62,2019-12-17
TRX0002385,ACC0000663,Payment,9267.13,2019-05-10
TRX0002386,ACC0000477,Payment,44394.21,2024-07-27
TRX0002387,ACC0002861,Deposit,35704.09,2022-10-15
TRX0002388,ACC0000500,Deposit,43354.36,2023-02-02
TRX0002389,ACC0000690,Payment,28241.84,2020-09-18
TRX0002390,ACC0000341,Transfer,41411.27,2023-03-03
TRX0002391,ACC0001193,Deposit,33967.91,2021-01-03
TRX0002392,ACC0000735,Transfer,7045.06,2023-12-06
TRX0002393,ACC0001084,Payment,13579.94,2019-06-19
TRX0002394,ACC0002730,Deposit,33654.14,2018-03-14
TRX0002395,ACC0002577,Deposit,22785.0,2019-12-03
TRX0002396,ACC0000300,Transfer,13394.54,2024-11-18
TRX0002397,ACC0000271,Transfer,26875.93,2020-07-24
TRX0002398,ACC0000861,Transfer,15361.26,2021-10-04
TRX0002399,ACC0001179,Withdrawal,18045.66,2019-02-07
TRX0002400,ACC0000672,Deposit,45720.28,2020-05-11
TRX0002401,ACC0000465,Payment,39094.07,2023-06-08
TRX0002402,ACC0002068,Deposit,47536.49,2024-02-05
TRX0002403,ACC0001088,Withdrawal,9782.33,2020-06-17
TRX0002404,ACC0002804,Deposit,6781.57,2024-12-07
TRX0002405,ACC0001586,Deposit,48183.28,2021-07-29
TRX0002406,ACC0001033,Deposit,44323.16,2019-07-08
TRX0002407,ACC0000605,Withdrawal,18459.92,2022-08-25
TRX0002408,ACC0001493,Payment,25196.87,2018-04-29
TRX0002409,ACC0002113,Transfer,49035.29,2024-08-30
TRX0002410,ACC0002796,Withdrawal,17321.54,2022-12-13
TRX0002411,ACC0000570,Deposit,24242.26,2024-04-29
TRX0002412,ACC0000217,Withdrawal,14872.51,2021-11-04
TRX0002413,ACC0002487,Deposit,44749.86,2022-06-29
TRX0002414,ACC0002266,Payment,12576.57,2020-05-01
TRX0002415,ACC0001469,Payment,20595.34,2024-01-13
TRX0002416,ACC0001329,Transfer,8443.22,2023-10-16
TRX0002417,ACC0000032,Withdrawal,20925.14,2024-04-15
TRX0002418,ACC0002584,Deposit,12169.02,2020-02-11
TRX0002419,ACC0000487,Payment,48536.84,2023-12-18
TRX0002420,ACC0002896,Transfer,28024.29,2023-10-27
TRX0002421,ACC0002524,Deposit,4994.96,2022-02-04
TRX0002422,ACC0000783,Payment,33273.34,2018-02-08
TRX0002423,ACC0002001,Deposit,6862.22,2021-04-08
TRX0002424,ACC0001754,Payment,45587.72,2022-11-28
TRX0002425,ACC0000700,Payment,7945.58,2018-05-30
TRX0002426,ACC0002404,Withdrawal,42404.05,2023-07-24
TRX0002427,ACC0001650,Payment,14050.35,2018-05-02
TRX0002428,ACC0001974,Deposit,44186.55,2019-09-18
TRX0002429,ACC0002196,Deposit,28653.89,2021-10-20
TRX0002430,ACC0000406,Withdrawal,49474.33,2020-04-04
TRX0002431,ACC0002079,Withdrawal,26542.97,2022-07-09
TRX0002432,ACC0001075,Deposit,38345.3,2018-08-03
TRX0002433,ACC0002220,Transfer,4317.81,2023-11-15
TRX0002434,ACC0001035,Payment,41700.62,2023-09-02
TRX0002435,ACC0001394,Payment,18169.65,2023-12-03
TRX0002436,ACC0002083,Withdrawal,2005.81,2023-12-19
TRX0002437,ACC0002273,Deposit,15925.27,2021-05-26
TRX0002438,ACC0001520,Withdrawal,27716.72,2021-08-19
TRX0002439,ACC0001118,Payment,8500.76,2020-05-14
TRX0002440,ACC0000442,Withdrawal,49895.04,2018-07-05
TRX0002441,ACC0002866,Payment,6351.31,2020-07-15
TRX0002442,ACC0000825,Payment,30739.82,2023-04-16
TRX0002443,ACC0002740,Withdrawal,3181.07,2019-06-09
TRX0002444,ACC0002921,Payment,21499.29,2023-08-29
TRX0002445,ACC0002296,Withdrawal,20587.57,2024-02-09
TRX0002446,ACC0000764,Transfer,17051.91,2020-07-24
TRX0002447,ACC0002676,Transfer,28862.53,2023-07-26
TRX0002448,ACC0002501,Transfer,34796.46,2020-08-04
TRX0002449,ACC0001769,Payment,17406.11,2023-04-05
TRX0002450,ACC0000167,Deposit,30833.84,2020-06-07
TRX0002451,ACC0000165,Withdrawal,46127.29,2018-08-09
TRX0002452,ACC0000075,Deposit,12976.92,2019-10-23
TRX0002453,ACC0000991,Payment,28061.59,2023-03-13
TRX0002454,ACC0000460,Deposit,49965.94,2021-12-25
TRX0002455,ACC0000494,Deposit,22418.16,2022-03-24
TRX0002456,ACC0002745,Withdrawal,32442.22,2020-07-08
TRX0002457,ACC0002621,Deposit,40383.72,2020-06-29
TRX0002458,ACC0000396,Transfer,20632.06,2019-04-26
TRX0002459,ACC0001973,Payment,45220.66,2022-05-22
TRX0002460,ACC0000375,Transfer,18273.67,2018-01-21
TRX0002461,ACC0002255,Deposit,21438.02,2020-01-12
TRX0002462,ACC0000399,Withdrawal,34172.75,2023-01-01
TRX0002463,ACC0001464,Transfer,3115.36,2018-04-23
TRX0002464,ACC0000490,Payment,4067.24,2023-05-24
TRX0002465,ACC0001470,Payment,31518.58,2020-02-29
TRX0002466,ACC0000145,Payment,25719.79,2024-11-10
TRX0002467,ACC0002945,Transfer,39.5,2018-08-06
TRX0002468,ACC0001371,Transfer,28563.54,2023-06-16
TRX0002469,ACC0002316,Withdrawal,11477.32,2022-08-26
TRX0002470,ACC0001699,Withdrawal,26240.1,2018-07-31
TRX0002471,ACC0000399,Withdrawal,13023.27,2022-03-25
TRX0002472,ACC0000049,Payment,8142.77,2018-02-17
TRX0002473,ACC0000231,Withdrawal,12100.36,2023-01-14
TRX0002474,ACC0000515,Transfer,19866.93,2024-04-17
TRX0002475,ACC0002748,Payment,310.52,2024-10-27
TRX0002476,ACC0002925,Payment,34812.44,2022-08-20
TRX0002477,ACC0000574,Deposit,26028.2,2023-07-04
TRX0002478,ACC0002410,Transfer,11117.37,2024-08-01
TRX0002479,ACC0001500,Transfer,3290.84,2020-05-12
TRX0002480,ACC0001592,Withdrawal,11903.28,2019-10-14
TRX0002481,ACC0001430,Payment,34651.86,2019-09-19
TRX0002482,ACC0000655,Transfer,41524.46,2020-12-09
TRX0002483,ACC0000503,Deposit,42636.54,2021-03-04
TRX0002484,ACC0000811,Transfer,42675.1,2018-03-22
TRX0002485,ACC0000315,Withdrawal,15394.39,2022-07-11
TRX0002486,ACC0002439,Withdrawal,36692.65,2018-01-02
TRX0002487,ACC0001567,Payment,14545.04,2019-04-27
TRX0002488,ACC0001298,Payment,20969.68,2024-08-14
TRX0002489,ACC0000390,Withdrawal,37576.45,2023-04-22
TRX0002490,ACC0002678,Withdrawal,43224.0,2022-01-11
TRX0002491,ACC0002277,Transfer,43790.43,2019-04-04
TRX0002492,ACC0002609,Withdrawal,36844.36,2020-04-04
TRX0002493,ACC0000143,Withdrawal,22829.07,2024-02-28
TRX0002494,ACC0001423,Withdrawal,32981.29,2022-12-01
TRX0002495,ACC0000711,Deposit,49124.49,2020-01-04
TRX0002496,ACC0002290,Withdrawal,30481.67,2023-03-15
TRX0002497,ACC0000194,Payment,36118.76,2019-09-22
TRX0002498,ACC0001336,Deposit,45253.66,2018-09-21
TRX0002499,ACC0000587,Payment,20457.69,2022-05-27
TRX0002500,ACC0002520,Deposit,15553.37,2021-01-19
TRX0002501,ACC0001163,Deposit,8743.17,2018-06-25
TRX0002502,ACC0002014,Withdrawal,12403.35,2022-12-13
TRX0002503,ACC0000712,Withdrawal,17819.7,2020-05-17
TRX0002504,ACC0002178,Deposit,954.45,2022-09-08
TRX0002505,ACC0000571,Payment,34325.54,2020-01-18
TRX0002506,ACC0002216,Deposit,49080.84,2018-01-25
TRX0002507,ACC0001329,Payment,19556.24,2018-10-24
TRX0002508,ACC0001814,Payment,13791.36,2021-11-12
TRX0002509,ACC0001705,Withdrawal,820.15,2022-03-07
TRX0002510,ACC0002280,Payment,49178.71,2021-10-11
TRX0002511,ACC0002459,Payment,33514.95,2021-04-07
TRX0002512,ACC0002654,Deposit,22128.89,2022-04-03
TRX0002513,ACC0002697,Payment,2306.75,2018-03-17
TRX0002514,ACC0002448,Withdrawal,8551.03,2020-03-05
TRX0002515,ACC0002624,Withdrawal,39858.62,2023-09-20
TRX0002516,ACC0000474,Deposit,340.04,2018-09-24
TRX0002517,ACC0002599,Deposit,44907.76,2018-02-23
TRX0002518,ACC0002922,Deposit,6370.42,2021-01-09
TRX0002519,ACC0000963,Transfer,24367.97,2023-04-16
TRX0002520,ACC0002256,Payment,3540.86,2023-05-14
TRX0002521,ACC0000647,Payment,27983.48,2020-11-08
TRX0002522,ACC0001091,Withdrawal,22001.19,2018-11-15
TRX0002523,ACC0001389,Deposit,34825.31,2023-03-02
TRX0002524,ACC0001069,Payment,28497.26,2022-01-09
TRX0002525,ACC0001686,Withdrawal,29346.5,2020-06-15
TRX0002526,ACC0002512,Deposit,18063.15,2021-05-05
TRX0002527,ACC0000840,Deposit,43307.74,2022-05-07
TRX0002528,ACC0002310,Deposit,21091.54,2021-10-09
TRX0002529,ACC0001018,Payment,24592.52,2020-07-02
TRX0002530,ACC0001735,Deposit,10166.69,2022-08-01
TRX0002531,ACC0000587,Deposit,41282.74,2021-03-16
TRX0002532,ACC0002592,Withdrawal,30141.24,2024-10-04
TRX0002533,ACC0001162,Payment,38822.93,2019-04-12
TRX0002534,ACC0000084,Withdrawal,7095.04,2019-03-03
TRX0002535,ACC0001861,Payment,5438.55,2021-01-28
TRX0002536,ACC0000603,Transfer,35060.16,2021-04-22
TRX0002537,ACC0002796,Payment,38809.18,2019-11-27
TRX0002538,ACC0000896,Transfer,42276.27,2021-12-31
TRX0002539,ACC0001126,Deposit,38742.47,2020-02-26
TRX0002540,ACC0002307,Withdrawal,11993.27,2018-04-11
TRX0002541,ACC0002636,Deposit,38250.97,2018-12-08
TRX0002542,ACC0002838,Payment,3759.49,2020-07-27
TRX0002543,ACC0001946,Transfer,27022.91,2022-01-09
TRX0002544,ACC0001750,Transfer,7181.59,2024-10-11
TRX0002545,ACC0002819,Transfer,18618.42,2024-07-15
TRX0002546,ACC0001589,Deposit,19189.15,2020-02-03
TRX0002547,ACC0001484,Transfer,14227.45,2020-06-20
TRX0002548,ACC0001751,Payment,15584.36,2024-12-03
TRX0002549,ACC0002919,Transfer,26158.13,2020-12-06
TRX0002550,ACC0002024,Deposit,4589.76,2019-08-07
TRX0002551,ACC0000172,Deposit,5519.19,2023-07-19
TRX0002552,ACC0001541,Withdrawal,32362.07,2018-06-04
TRX0002553,ACC0001489,Withdrawal,42416.21,2022-12-13
TRX0002554,ACC0002766,Withdrawal,6148.5,2021-08-10
TRX0002555,ACC0000382,Transfer,39346.18,2019-07-06
TRX0002556,ACC0002198,Deposit,42939.98,2021-02-22
TRX0002557,ACC0001279,Withdrawal,18194.94,2021-04-24
TRX0002558,ACC0000615,Payment,26370.73,2023-09-21
TRX0002559,ACC0001720,Transfer,5906.25,2018-08-06
TRX0002560,ACC0000698,Transfer,24876.03,2021-07-27
TRX0002561,ACC0002484,Withdrawal,37803.15,2021-01-18
TRX0002562,ACC0000407,Withdrawal,27699.71,2021-08-16
TRX0002563,ACC0001656,Deposit,33250.6,2019-02-09
TRX0002564,ACC0002377,Withdrawal,41865.83,2020-05-08
TRX0002565,ACC0000627,Transfer,43235.59,2020-08-30
TRX0002566,ACC0000344,Payment,37879.74,2018-01-05
TRX0002567,ACC0001344,Deposit,9497.22,2023-08-05
TRX0002568,ACC0002289,Payment,3960.24,2023-06-02
TRX0002569,ACC0001467,Deposit,8976.6,2018-11-21
TRX0002570,ACC0002144,Deposit,41000.71,2023-03-26
TRX0002571,ACC0001960,Payment,4998.97,2019-12-26
TRX0002572,ACC0002717,Payment,10433.51,2018-06-12
TRX0002573,ACC0001401,Withdrawal,19129.11,2021-11-10
TRX0002574,ACC0002858,Deposit,48131.43,2020-04-22
TRX0002575,ACC0000565,Transfer,19057.06,2024-07-06
TRX0002576,ACC0002769,Withdrawal,45545.15,2023-11-22
TRX0002577,ACC0001185,Transfer,4181.84,2022-11-13
TRX0002578,ACC0002045,Transfer,21716.97,2023-08-19
TRX0002579,ACC0000456,Deposit,9549.73,2024-04-16
TRX0002580,ACC0001304,Withdrawal,31986.83,2021-06-21
TRX0002581,ACC0002997,Deposit,32363.19,2019-08-02
TRX0002582,ACC0002253,Withdrawal,33963.62,2019-12-10
TRX0002583,ACC0001182,Deposit,48069.7,2019-11-08
TRX0002584,ACC0002436,Withdrawal,32431.36,2019-05-27
TRX0002585,ACC0000442,Transfer,29926.42,2022-12-08
TRX0002586,ACC0001392,Withdrawal,2299.76,2022-02-12
TRX0002587,ACC0000677,Transfer,31341.48,2021-10-31
TRX0002588,ACC0000659,Deposit,14375.95,2018-07-25
TRX0002589,ACC0001435,Payment,2351.3,2020-10-11
TRX0002590,ACC0001776,Transfer,29703.41,2023-06-29
TRX0002591,ACC0000540,Payment,28693.07,2018-02-18
TRX0002592,ACC0000223,Transfer,15412.28,2018-07-25
TRX0002593,ACC0002602,Withdrawal,27116.28,2020-03-10
TRX0002594,ACC0001223,Withdrawal,17533.7,2023-06-18
TRX0002595,ACC0002476,Withdrawal,12813.03,2018-04-10
TRX0002596,ACC0002297,Deposit,19656.08,2024-06-21
TRX0002597,ACC0001628,Withdrawal,17499.07,2020-12-18
TRX0002598,ACC0002172,Payment,3056.58,2021-03-22
TRX0002599,ACC0001409,Transfer,233.58,2024-11-03
TRX0002600,ACC0001675,Transfer,15110.09,2020-02-18
TRX0002601,ACC0000696,Transfer,29890.78,2021-07-05
TRX0002602,ACC0002004,Withdrawal,44356.78,2020-05-05
TRX0002603,ACC0001655,Withdrawal,25378.97,2020-08-08
TRX0002604,ACC0001365,Deposit,11446.08,2023-04-01
TRX0002605,ACC0000973,Transfer,1094.09,2024-01-01
TRX0002606,ACC0001077,Withdrawal,13875.98,2022-08-18
TRX0002607,ACC0002640,Transfer,46989.76,2020-05-02
TRX0002608,ACC0000573,Transfer,14509.58,2023-01-15
TRX0002609,ACC0002162,Withdrawal,4967.11,2019-11-25
TRX0002610,ACC0001682,Deposit,46774.3,2018-01-29
TRX0002611,ACC0002680,Transfer,5300.11,2023-06-06
TRX0002612,ACC0001173,Transfer,4918.29,2020-10-01
TRX0002613,ACC0002942,Payment,39746.15,2021-04-15
TRX0002614,ACC0000376,Withdrawal,18150.51,2024-11-12
TRX0002615,ACC0001254,Withdrawal,16039.7,2020-08-13
TRX0002616,ACC0000942,Withdrawal,3459.0,2024-01-18
TRX0002617,ACC0002344,Deposit,43647.31,2022-05-27
TRX0002618,ACC0002836,Payment,10858.17,2018-03-16
TRX0002619,ACC0002693,Transfer,49318.29,2022-07-31
TRX0002620,ACC0002123,Withdrawal,15939.0,2022-08-03
TRX0002621,ACC0002323,Transfer,32074.18,2018-03-31
TRX0002622,ACC0002170,Payment,19253.09,2024-10-24
TRX0002623,ACC0001272,Transfer,27835.44,2020-12-06
TRX0002624,ACC0001124,Withdrawal,3388.18,2019-09-17
TRX0002625,ACC0002771,Transfer,29104.88,2023-11-15
TRX0002626,ACC0000303,Payment,25639.84,2018-12-10
TRX0002627,ACC0001645,Payment,8324.3,2021-01-31
TRX0002628,ACC0002762,Deposit,22995.15,2021-04-28
TRX0002629,ACC0002369,Withdrawal,19327.09,2022-09-12
TRX0002630,ACC0000727,Withdrawal,41824.23,2024-04-07
TRX0002631,ACC0001694,Transfer,24351.23,2019-04-23
TRX0002632,ACC0000223,Deposit,46619.24,2023-05-24
TRX0002633,ACC0002845,Payment,12803.4,2018-12-16
TRX0002634,ACC0002230,Transfer,4526.35,2020-10-20
TRX0002635,ACC0002845,Withdrawal,45280.12,2020-04-05
TRX0002636,ACC0002721,Payment,12314.04,2019-07-14
TRX0002637,ACC0001282,Deposit,14544.62,2020-01-10
TRX0002638,ACC0001718,Transfer,11158.06,2021-04-07
TRX0002639,ACC0000863,Withdrawal,32915.19,2021-07-22
TRX0002640,ACC0001649,Transfer,34698.33,2024-06-01
TRX0002641,ACC0001491,Withdrawal,33603.32,2019-05-20
TRX0002642,ACC0001008,Payment,20909.46,2020-01-07
TRX0002643,ACC0000774,Deposit,8424.9,2022-10-07
TRX0002644,ACC0001596,Withdrawal,15439.6,2024-09-17
TRX0002645,ACC0002383,Withdrawal,45636.62,2021-03-31
TRX0002646,ACC0001147,Deposit,6830.96,2024-09-27
TRX0002647,ACC0002181,Transfer,49204.72,2021-09-08
TRX0002648,ACC0001516,Deposit,46047.22,2023-10-25
TRX0002649,ACC0002437,Withdrawal,2781.34,2020-03-08
TRX0002650,ACC0001435,Payment,27243.79,2019-04-24
TRX0002651,ACC0000883,Withdrawal,15591.91,2022-11-24
TRX0002652,ACC0001486,Payment,46559.41,2019-10-28
TRX0002653,ACC0002263,Withdrawal,46231.2,2019-12-17
TRX0002654,ACC0001760,Deposit,32836.01,2021-02-18
TRX0002655,ACC0000185,Deposit,47561.01,2023-07-28
TRX0002656,ACC0002964,Deposit,16740.46,2024-01-18
TRX0002657,ACC0002104,Payment,38025.62,2019-05-26
TRX0002658,ACC0001118,Transfer,29308.91,2023-06-20
TRX0002659,ACC0000284,Payment,4826.62,2018-01-20
TRX0002660,ACC0001573,Payment,10576.72,2020-04-13
TRX0002661,ACC0002918,Transfer,31156.27,2022-06-26
TRX0002662,ACC0000161,Transfer,35331.33,2020-05-18
TRX0002663,ACC0002637,Deposit,21993.59,2023-04-01
TRX0002664,ACC0000370,Withdrawal,48533.94,2020-07-21
TRX0002665,ACC0002407,Withdrawal,24413.84,2018-07-10
TRX0002666,ACC0002905,Deposit,30776.91,2018-01-24
TRX0002667,ACC0001863,Withdrawal,26379.56,2018-10-08
TRX0002668,ACC0002735,Deposit,48761.79,2024-09-30
TRX0002669,ACC0001573,Transfer,21514.63,2020-01-13
TRX0002670,ACC0000230,Payment,32148.05,2018-08-09
TRX0002671,ACC0002398,Payment,48894.47,2018-05-19
TRX0002672,ACC0001316,Transfer,28211.84,2021-02-01
TRX0002673,ACC0002995,Deposit,12494.76,2018-09-07
TRX0002674,ACC0000223,Deposit,27566.0,2022-01-10
TRX0002675,ACC0002232,Transfer,9104.03,2018-08-13
TRX0002676,ACC0002797,Deposit,12238.05,2022-06-18
TRX0002677,ACC0002332,Payment,47652.02,2023-09-18
TRX0002678,ACC0002562,Payment,36264.95,2019-02-15
TRX0002679,ACC0000583,Deposit,16613.49,2020-12-19
TRX0002680,ACC0000323,Deposit,1193.46,2018-02-14
TRX0002681,ACC0001630,Transfer,1030.26,2022-12-06
TRX0002682,ACC0001013,Transfer,30360.9,2021-12-10
TRX0002683,ACC0002760,Deposit,32099.67,2023-10-08
TRX0002684,ACC0000177,Deposit,22672.79,2022-04-06
